OA_MAIS,GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_OTVEHWGT,GV_SPLIMIT,OA_AGE,OA_HEIGHT,OA_WEIGHT,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT,GV_MODELYR,GV_WGTCDTR,OA_BAGDEPLY,OA_MANUSE,OA_SEX,VE_GAD1
0,1480,-22,-8,556,2,1480,25,19,152,43,158,278,205,4.3924,2010,Passenger Car,Not Deployed,1,Female,Right
0,1410,-8,-43,2428,3,1400,40,42,178,88,151,264,145,3.9864,2011,Passenger Car,Not Deployed,1,Male,Right
0,1820,6,-18,223,2,1500,35,47,183,112,153,320,,4.896,2008,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1450,2,-11,118,3,1490,35,69,175,95,160,280,125,4.48,2011,Passenger Car,Not Deployed,1,Male,Left
0,2170,14,-12,272,4,1800,35,49,170,77,171,302,85,5.1642,2009,Truck (<=10000 lbs.),Not Deployed,1,Female,Left
0,1120,-2,-5,22,4,1170,35,31,175,59,150,250,155,3.75,2010,Passenger Car,Not Deployed,1,Female,Front
0,1500,16,-28,518,6,2060,35,23,175,70,158,278,105,4.3924,2010,Passenger Car,Deployed,1,Male,Left
0,1350,0,-36,485,2,2700,25,26,168,66,152,264,135,4.0128,2009,Passenger Car,Deployed,1,Male,Front
0,2700,0,-18,629,2,1350,25,47,180,75,174,391,135,6.8034,2009,Truck (<=10000 lbs.),Deployed,0,Male,Front
0,2000,,,,2,1210,55,33,182,134,165,312,,5.148,2010,Passenger Car,Deployed,1,Male,Front
0,1150,,,,3,2240,40,83,160,62,148,260,135,3.848,2011,Passenger Car,Not Deployed,1,Female,Front
0,1180,6,-35,373,3,1150,35,28,163,72,151,265,125,4.0015,2010,Passenger Car,Deployed,1,Female,Front
0,1260,,,,2,2420,25,35,157,122,148,262,105,3.8776,2010,Passenger Car,Deployed,1,Female,Left
0,1280,,,,6,1900,55,68,152,82,150,260,125,3.9,2010,Passenger Car,Not Deployed,1,Female,Left
0,2390,,,,2,1520,25,27,157,63,,295,55,,2011,Truck (<=10000 lbs.),Deployed,1,Female,Left
0,1500,0,27,610,4,1710,55,59,170,64,148,262,315,3.8776,2009,Truck (<=6000 lbs.),Not Deployed,1,Male,Rear
0,1540,,,,3,1300,55,77,183,91,156,274,,4.2744,2011,Passenger Car,Deployed,1,Male,
0,1480,,,,2,1980,25,47,178,79,157,278,155,4.3646,2011,Passenger Car,Not Deployed,1,Male,Front
0,1270,,,,6,1840,35,32,160,59,,267,125,,2011,Passenger Car,Not Deployed,1,Female,Front
0,1450,,,,5,1190,25,26,168,59,160,280,115,4.48,2011,Passenger Car,Deployed,1,Female,Front
0,1190,,,,5,1450,25,21,163,57,146,261,175,3.8106,2008,Passenger Car,Deployed,0,Female,Front
0,1300,,,,5,2120,,24,150,82,152,264,125,4.0128,2010,Passenger Car,Deployed,0,Female,Front
0,1490,0,-13,113,2,2010,35,53,163,74,156,273,135,4.2588,2011,Passenger Car,Deployed,1,Male,Front
0,1490,12,-32,1107,4,1550,30,28,168,79,155,273,115,4.2315,2010,Passenger Car,Deployed,1,Female,Front
0,1860,,,,4,,55,83,175,120,157,280,135,4.396,2009,Passenger Car,Deployed,1,Male,Front
0,1260,-18,-50,1341,2,1530,35,23,178,66,152,260,155,3.952,2011,Passenger Car,Deployed,1,Male,Front
0,1540,-7,-20,285,2,1900,25,38,152,52,157,275,155,4.3175,2011,Passenger Car,Deployed,1,Female,Front
0,2130,,,,2,2250,35,47,173,95,166,284,,4.7144,2008,Truck (<=10000 lbs.),Not Deployed,,Male,Right
0,1530,,,,4,,,33,160,73,151,276,115,4.1676,2011,Passenger Car,Deployed,1,Female,Front
0,1720,8,-21,200,2,2100,25,57,170,82,157,289,115,4.5373,2009,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1990,-7,-8,163,2,1880,35,45,168,73,169,300,175,5.07,2010,Truck (<=10000 lbs.),Deployed,1,Female,Right
0,1470,,,,4,1400,40,29,168,88,151,258,135,3.8958,2009,Passenger Car,Deployed,0,Female,Front
0,1100,8,-14,220,2,1220,35,70,165,61,146,250,105,3.65,2010,Passenger Car,Not Deployed,1,Female,Left
0,1480,6,-32,1070,4,1840,35,39,,,157,278,125,4.3646,2011,Passenger Car,Deployed,0,Male,Front
0,1570,,,,2,1530,25,46,168,73,152,285,105,4.332,2009,Passenger Car,Not Deployed,1,Female,Left
0,1520,,,,2,1870,35,40,178,100,156,270,165,4.212,2009,Passenger Car,Deployed,1,Male,Front
0,1310,,,,2,1540,35,59,160,77,144,255,,3.672,2009,Passenger Car,Not Deployed,1,Female,
0,1570,,,,2,2440,35,23,160,97,160,264,115,4.224,2011,Truck (<=6000 lbs.),Not Deployed,1,Male,Left
0,1550,6,-2,46,2,1940,35,23,175,64,153,285,65,4.3605,2009,Passenger Car,Not Deployed,1,Male,Left
0,1390,0,12,75,2,1500,55,58,175,77,151,262,315,3.9562,2010,Passenger Car,Not Deployed,1,Male,Rear
0,2420,,,,5,1260,45,42,,,173,351,125,6.0723,2011,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1560,3,-19,443,7,1140,40,20,183,73,156,273,125,4.2588,2010,Passenger Car,Deployed,1,Male,Front
0,1660,,,,4,1490,35,57,178,95,151,271,,4.0921,2011,Passenger Car,Not Deployed,1,Male,Right
0,1540,0,-17,111,2,1650,35,49,157,84,154,262,135,4.0348,2009,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,1630,,,,4,1790,40,26,188,100,157,281,135,4.4117,2009,Passenger Car,Deployed,0,Male,Front
0,1520,,,,7,3030,40,49,160,66,155,263,,4.0765,2010,Truck (<=6000 lbs.),Not Deployed,0,Female,Front
0,1700,0,-16,137,2,1520,35,17,,,162,285,135,4.617,2010,Passenger Car,Not Deployed,1,Female,Front
0,1150,6,-16,149,2,1810,25,67,157,113,144,248,115,3.5712,2009,Passenger Car,Not Deployed,0,Female,Left
0,2110,3,-15,183,4,1840,35,78,183,88,158,285,125,4.503,2009,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1490,-11,9,202,2,1240,40,74,170,73,157,280,265,4.396,2009,Passenger Car,Not Deployed,1,Male,Right
0,1540,2,10,78,2,1940,65,42,157,109,154,262,325,4.0348,2011,Truck (<=6000 lbs.),Not Deployed,1,Female,Rear
0,1430,,,,2,1710,25,21,152,73,156,272,135,4.2432,2010,Passenger Car,Not Deployed,1,Female,Front
0,1500,17,3,191,4,1540,40,49,180,134,150,260,35,3.9,2009,Passenger Car,Not Deployed,1,Male,Left
0,1270,0,-23,254,2,,35,57,157,57,156,270,135,4.212,2011,Passenger Car,Deployed,1,Female,Front
0,1430,-3,-20,498,4,2580,40,31,185,98,150,263,145,3.945,2009,Truck (<=6000 lbs.),Deployed,0,Male,Front
0,1500,,,,4,,40,23,173,88,153,262,,4.0086,2011,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,1480,10,-8,146,2,1500,15,63,160,53,152,262,85,3.9824,2009,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1840,2,-12,138,2,1170,35,34,163,109,161,270,125,4.347,2011,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,2200,-8,-13,285,3,1570,25,75,173,91,174,356,165,6.1944,2011,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1040,46,-26,642,1,1710,40,22,,,146,246,75,3.5916,2010,Passenger Car,Deployed,1,Female,Left
0,1970,-12,-15,386,2,2120,35,79,,,163,299,175,4.8737,2009,Passenger Car,Not Deployed,1,Male,Right
0,1270,2,-14,107,4,1500,40,76,168,54,156,270,125,4.212,2011,Passenger Car,Deployed,1,Male,Front
0,1500,-11,-4,277,4,1270,40,63,168,85,157,278,205,4.3646,2011,Passenger Car,Not Deployed,1,Male,Right
0,2120,-8,-22,1113,2,1500,25,63,185,145,157,278,155,4.3646,2009,Truck (<=10000 lbs.),Deployed,0,Male,Front
1,1170,0,-67,2612,4,1890,55,51,178,77,146,250,135,3.65,2010,Passenger Car,Deployed,0,Male,Front
0,1680,17,-21,519,6,1570,50,64,175,84,150,285,95,4.275,2009,Passenger Car,Deployed,1,Male,Front
0,1960,-4,-23,395,3,1370,35,28,,,155,285,145,4.4175,2009,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1480,,,,3,,45,67,163,54,155,273,155,4.2315,2010,Passenger Car,Not Deployed,1,Female,Right
0,1280,-17,-6,102,3,1440,35,24,170,57,150,260,205,3.9,2009,Passenger Car,Not Deployed,1,Female,Right
0,1750,,,,7,1750,55,62,175,98,157,295,125,4.6315,2011,Passenger Car,Deployed,1,Male,Front
0,1570,,,,3,1480,45,27,163,68,153,285,135,4.3605,2009,Passenger Car,Deployed,1,Female,Front
0,1500,-114,-20,1104,6,3020,55,25,,,151,264,215,3.9864,2010,Passenger Car,Not Deployed,,Male,Right
0,1840,-4,-22,460,4,2040,30,75,175,100,157,284,145,4.4588,2010,Passenger Car,Deployed,1,Male,Front
0,1180,16,-27,706,4,1730,55,42,165,64,151,265,105,4.0015,2011,Passenger Car,Deployed,1,Female,Front
0,1630,0,-74,4082,2,1320,25,25,,,157,281,135,4.4117,2008,Passenger Car,Deployed,1,Male,Front
0,1090,,,,1,2060,55,78,,,174,357,185,6.2118,2011,Truck (<=10000 lbs.),Deployed,,Male,Front
0,1480,9,-15,169,3,1300,45,44,188,109,154,273,105,4.2042,2011,Passenger Car,Deployed,1,Male,Front
0,1650,-4,-24,455,2,1620,50,27,,,152,285,145,4.332,2010,Passenger Car,Deployed,1,Male,Front
0,1860,-5,-27,151,5,970,55,31,178,91,159,305,145,4.8495,2010,Passenger Car,Deployed,1,Male,Front
0,1470,-4,22,394,2,2120,55,26,163,82,150,258,305,3.87,2008,Passenger Car,Not Deployed,1,Female,Rear
0,1240,,,,2,1890,45,31,,,148,260,315,3.848,2011,Passenger Car,Not Deployed,,Female,Rear
0,2070,,,,2,1440,40,51,178,104,172,277,125,4.7644,2011,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1310,-23,-13,448,4,1800,45,65,,,153,265,195,4.0545,2010,Passenger Car,Not Deployed,1,Male,Right
0,1800,6,-16,229,4,1310,45,32,168,59,155,277,115,4.2935,2010,Passenger Car,Deployed,1,Male,Front
0,1500,-19,-22,1459,4,1360,40,42,165,68,156,266,175,4.1496,2010,Truck (<=6000 lbs.),Deployed,0,Female,Front
0,2020,-13,-16,535,2,1630,30,46,173,109,170,269,175,4.573,2008,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1190,,,,2,1460,70,29,170,73,147,262,135,3.8514,2011,Passenger Car,Not Deployed,1,Male,Front
0,1540,4,-24,234,2,1280,45,45,168,45,156,262,,4.0872,2008,Truck (<=6000 lbs.),Deployed,1,Female,
0,1490,,,,2,1190,55,65,160,64,157,280,125,4.396,2008,Passenger Car,Deployed,1,Female,Front
0,1750,5,31,862,3,,55,41,157,57,155,271,325,4.2005,2008,Truck (<=6000 lbs.),Deployed,1,Female,Rear
0,1570,-26,-10,241,1,1310,55,58,160,102,153,285,205,4.3605,2009,Passenger Car,Not Deployed,1,Male,Right
0,1870,,,,2,1660,35,56,155,91,166,287,135,4.7642,2009,Passenger Car,Deployed,1,Female,Front
0,1650,0,-30,536,4,1360,45,51,170,53,165,287,135,4.7355,2008,Passenger Car,Not Deployed,1,Female,Front
0,1480,-4,-11,64,4,1630,45,78,178,100,152,262,155,3.9824,2009,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1490,-16,-3,272,4,1450,25,17,152,45,156,273,215,4.2588,2010,Passenger Car,Not Deployed,0,Female,Right
0,1370,0,-27,180,4,1520,35,23,180,59,151,265,135,4.0015,2011,Passenger Car,Deployed,1,Male,Front
0,1470,26,-5,717,3,1480,45,18,168,64,154,262,55,4.0348,2011,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1940,-10,-16,318,4,1780,30,22,163,55,166,282,165,4.6812,2011,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1730,0,12,179,3,2020,65,21,165,45,150,285,315,4.275,2010,Passenger Car,Not Deployed,1,Female,Rear
0,1660,,,,2,2690,50,49,160,54,152,273,,4.1496,2010,Passenger Car,Not Deployed,1,Female,
0,1190,-20,-35,706,4,1580,50,53,168,83,147,261,165,3.8367,2008,Passenger Car,Deployed,1,Female,Front
0,1510,-11,-6,140,2,1310,25,18,170,52,154,285,195,4.389,2009,Passenger Car,Not Deployed,1,Female,Front
0,1280,,,,6,2100,35,30,175,55,151,260,165,3.926,2010,Passenger Car,Not Deployed,1,Male,Front
0,2100,-3,-15,159,2,1180,55,66,168,51,156,289,145,4.5084,2010,Truck (<=10000 lbs.),Deployed,1,Female,Front
0,1610,-32,-6,849,5,1750,45,55,,,155,262,215,4.061,2011,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1070,0,-18,81,5,1530,35,48,162,98,147,250,135,3.675,2009,Passenger Car,Not Deployed,1,Female,Front
0,1540,,,,3,,70,63,160,62,155,262,,4.061,2011,Truck (<=6000 lbs.),Not Deployed,1,Female,Rear
0,2650,,,,3,,70,65,185,113,171,295,175,5.0445,2010,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,2170,0,-31,1564,3,2010,70,31,157,66,171,302,135,5.1642,2008,Truck (<=10000 lbs.),Deployed,1,Female,Front
0,1440,,,,2,1280,30,42,180,84,154,278,105,4.2812,2011,Passenger Car,Not Deployed,1,Male,Left
0,1450,23,-9,514,3,1330,0,36,163,57,159,280,65,4.452,2012,Passenger Car,Deployed,1,Female,Left
0,1530,0,-17,128,3,1330,70,43,160,66,156,273,135,4.2588,2010,Passenger Car,Deployed,1,Female,Front
0,1170,,,,5,,45,27,163,145,149,250,145,3.725,2009,Passenger Car,Deployed,1,Female,Front
0,1650,22,-8,543,2,1560,0,23,160,64,165,287,65,4.7355,2009,Passenger Car,Not Deployed,1,Female,Left
0,1560,-4,-24,257,2,1650,45,56,160,68,156,273,145,4.2588,2011,Passenger Car,Deployed,1,Female,Front
0,2100,1,-7,24,2,1670,50,77,183,150,165,308,125,5.082,2010,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1430,-16,-13,238,6,1330,40,55,173,68,160,280,185,4.48,2011,Passenger Car,Not Deployed,1,Male,Right
0,1830,,,,2,1980,45,44,183,91,165,282,75,4.653,2010,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1170,,,,2,,55,73,180,95,147,249,125,3.6603,2011,Passenger Car,Deployed,1,Male,Front
0,1760,,,,3,2370,50,83,175,88,154,262,225,4.0348,2011,Truck (<=6000 lbs.),Not Deployed,1,Male,Right
0,1750,,,,1,,25,64,168,113,158,296,125,4.6768,2008,Passenger Car,Deployed,1,Female,Front
0,2530,-1,-7,106,6,1780,50,23,173,79,172,295,145,5.074,2009,Truck (<=10000 lbs.),Deployed,1,Female,Front
0,1770,0,-26,595,3,1380,55,35,165,68,159,288,135,4.5792,2011,Passenger Car,Deployed,1,Female,Front
0,1710,-5,-27,577,5,2630,45,53,160,89,158,286,145,4.5188,2011,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1570,,,,2,,,57,178,73,153,285,155,4.3605,2009,Passenger Car,Not Deployed,1,Female,Front
0,1770,,,,5,,45,67,163,122,162,270,,4.374,2011,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,1610,7,-12,182,7,1830,45,66,160,93,157,281,105,4.4117,2009,Passenger Car,Not Deployed,1,Female,Front
0,2400,,,,5,2190,55,25,180,95,170,364,145,6.188,2009,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,2190,,,,5,2400,55,44,178,78,173,367,315,6.3491,2010,Truck (<=10000 lbs.),Not Deployed,1,Male,Right
0,1550,,,,5,1850,55,32,170,75,152,285,135,4.332,2010,Passenger Car,Deployed,1,Female,Front
0,1610,,,,5,1600,45,27,,,157,281,,4.4117,2010,Passenger Car,Not Deployed,0,Female,Front
0,1610,-14,-17,734,3,1410,35,41,180,84,157,281,175,4.4117,2011,Passenger Car,Not Deployed,1,Male,Right
0,2170,,,,5,,35,83,173,84,170,302,,5.134,2010,Truck (<=10000 lbs.),Deployed,0,Male,Front
0,1550,1,8,70,2,1560,55,43,155,52,153,285,325,4.3605,2011,Passenger Car,Not Deployed,1,Female,Rear
0,1300,0,-26,195,5,1710,45,60,,,152,260,135,3.952,2009,Passenger Car,Deployed,1,Female,Front
0,1610,0,-19,199,2,1480,70,26,165,70,158,281,135,4.4398,2010,Passenger Car,Deployed,1,Female,Front
0,1750,0,-24,352,5,1640,35,36,152,59,157,288,135,4.5216,2010,Passenger Car,Deployed,1,Female,Front
0,1940,-12,-10,281,5,1810,45,62,188,99,157,295,185,4.6315,2011,Truck (<=6000 lbs.),Not Deployed,1,Male,Right
0,1850,5,-15,404,3,1550,45,39,165,104,156,276,115,4.3056,2011,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,1550,-37,-13,1141,6,1850,55,52,160,59,159,274,205,4.3566,2008,Passenger Car,Not Deployed,1,Female,Right
0,1430,4,-22,367,7,1540,40,34,168,91,149,263,125,3.9187,2008,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1960,,,,5,,35,24,157,57,157,271,,4.2547,2009,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1610,-13,-36,946,6,2050,45,22,168,82,157,281,155,4.4117,2010,Passenger Car,Deployed,1,Female,Front
0,1430,16,-19,418,5,2050,45,80,168,70,149,263,95,3.9187,2009,Truck (<=6000 lbs.),Deployed,1,Male,Left
0,1500,10,-6,149,3,1380,40,56,163,73,157,273,75,4.2861,2010,Passenger Car,Not Deployed,1,Female,Left
0,1740,10,-16,192,1,1640,70,93,168,68,158,286,105,4.5188,2011,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1560,-12,-22,628,4,1600,40,55,168,68,153,285,165,4.3605,2009,Passenger Car,Not Deployed,1,Female,Right
0,1630,-3,-19,141,5,2050,45,50,168,109,158,281,145,4.4398,2009,Passenger Car,Deployed,1,Female,Front
0,1550,13,-36,855,4,1630,45,85,168,73,152,285,115,4.332,2009,Passenger Car,Deployed,0,Male,Front
0,1430,,,,2,2390,45,63,178,77,149,263,135,3.9187,2009,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1960,4,-7,106,2,1260,25,62,178,79,157,271,,4.2547,2008,Truck (<=6000 lbs.),Not Deployed,0,Male,
0,2220,0,-12,288,6,1760,45,57,160,102,173,343,135,5.9339,2010,Truck (<=10000 lbs.),Not Deployed,1,Female,Front
0,1560,19,-11,436,4,1470,45,27,155,75,152,285,75,4.332,2011,Passenger Car,Not Deployed,1,Female,Left
0,1570,-14,-39,1254,5,1220,50,55,175,113,152,285,155,4.332,2008,Passenger Car,Deployed,1,Male,Front
0,1350,12,-10,268,3,700,35,64,175,79,151,264,85,3.9864,2009,Passenger Car,Deployed,1,Male,Front
0,1910,,,,2,,55,39,173,,157,289,245,4.5373,2009,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1500,-17,-48,1222,5,1440,40,31,,,153,262,155,4.0086,2010,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1730,0,-18,211,3,2220,35,27,168,64,160,305,135,4.88,2009,Passenger Car,Not Deployed,1,Female,Front
0,1860,,,,2,1250,25,72,160,91,157,286,65,4.4902,2010,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1470,-6,-10,65,4,1410,30,19,173,73,150,258,165,3.87,2008,Passenger Car,Deployed,1,Male,Front
0,1630,-8,22,634,5,2040,45,56,,,155,281,295,4.3555,2010,Passenger Car,Not Deployed,1,Male,Rear
0,1640,,,,3,1480,40,31,170,66,150,285,315,4.275,2009,Passenger Car,Not Deployed,1,Male,Rear
0,1630,,,,3,1770,,42,175,83,151,276,345,4.1676,2010,Passenger Car,Not Deployed,1,Male,Left
0,1400,,,,5,1330,35,49,163,109,151,264,,3.9864,2009,Truck (<=6000 lbs.),Not Deployed,1,Female,
0,1640,,,,4,1500,40,53,175,61,161,265,135,4.2665,2011,Passenger Car,Not Deployed,1,Male,Front
0,1050,12,-32,565,4,2190,45,17,165,50,148,255,115,3.774,2010,Passenger Car,Deployed,1,Female,Front
0,1650,26,-15,774,3,1460,35,48,165,76,153,285,75,4.3605,2009,Passenger Car,Not Deployed,0,Female,Left
0,1280,,,,6,1290,65,21,180,86,151,260,95,3.926,2010,Passenger Car,Not Deployed,1,Male,Left
0,1430,,,,4,,35,59,163,61,150,263,135,3.945,2009,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1940,1,-5,29,4,1360,10,43,,,166,287,125,4.7642,2011,Passenger Car,Not Deployed,,Male,Front
0,1350,,,,5,1980,35,26,168,70,152,264,,4.0128,2010,Passenger Car,Not Deployed,1,Male,Front
0,1470,0,-40,812,4,1490,35,36,,,157,280,135,4.396,2008,Passenger Car,Deployed,1,Female,Front
0,1490,-7,38,1110,4,1470,35,36,173,57,153,269,305,4.1157,2008,Truck (<=6000 lbs.),Not Deployed,1,Female,Rear
0,1230,-16,-28,876,3,2000,35,63,160,59,147,261,165,3.8367,2010,Passenger Car,Deployed,1,Female,Front
0,2650,14,-5,362,2,1410,25,59,161,61,173,308,65,5.3284,2011,Truck (<=10000 lbs.),Not Deployed,1,Female,Left
0,1200,18,-101,1035,5,1530,45,66,,,150,270,125,4.05,2010,Passenger Car,Deployed,1,Female,Front
0,1640,-9,-3,106,5,940,35,32,198,100,150,285,205,4.275,2010,Passenger Car,Not Deployed,1,Male,Right
0,1720,0,-21,233,3,2360,45,49,,,160,305,135,4.88,2010,Passenger Car,Deployed,1,Male,Front
0,1530,14,-5,232,2,1170,35,27,,,155,271,65,4.2005,2010,Passenger Car,Not Deployed,0,Female,Left
0,1700,0,9,85,6,1470,40,53,175,82,159,272,315,4.3248,2012,Passenger Car,Not Deployed,1,Male,Rear
0,1960,4,-1,35,3,1560,25,50,,,170,278,65,4.726,2011,Truck (<=6000 lbs.),Not Deployed,1,Male,Left
0,1390,8,-23,227,4,1430,40,45,178,68,155,268,115,4.154,2008,Passenger Car,Deployed,,Male,Front
0,1820,,,,3,1800,55,44,188,82,153,289,,4.4217,2010,Passenger Car,Not Deployed,1,Male,Front
0,1620,-3,-17,87,5,1180,65,61,178,84,158,274,145,4.3292,2008,Passenger Car,Deployed,1,Male,Front
0,1910,,,,4,2110,35,44,170,76,159,287,,4.5633,2010,Passenger Car,Not Deployed,1,Male,
0,1120,0,-14,77,5,1350,35,18,157,54,148,250,135,3.7,2010,Passenger Car,Deployed,1,Female,Front
0,1820,,,,3,1570,35,33,180,104,162,275,,4.455,2011,Truck (<=6000 lbs.),Not Deployed,1,Male,Right
0,1210,0,-46,1085,3,,30,55,178,82,145,247,135,3.5815,2010,Passenger Car,Deployed,1,Male,Front
0,1470,0,-12,62,6,1400,65,58,163,100,157,280,135,4.396,2010,Passenger Car,Not Deployed,1,Female,Front
0,1280,,,,5,,45,23,,,151,260,135,3.926,2010,Passenger Car,Not Deployed,1,Male,Front
0,1870,,,,5,,40,53,152,73,157,288,,4.5216,2010,Passenger Car,Not Deployed,1,Female,Right
0,1900,-10,-4,185,5,1130,40,59,,,162,290,205,4.698,2011,Passenger Car,Not Deployed,1,Male,Right
0,1380,15,-26,1218,3,1650,30,21,170,75,155,270,105,4.185,2010,Passenger Car,Not Deployed,1,Female,Left
0,1520,0,-27,546,2,1740,35,39,,65,157,280,135,4.396,2010,Passenger Car,Deployed,1,Female,Front
0,1490,,,,2,1340,30,64,178,88,158,274,135,4.3292,2010,Passenger Car,Deployed,1,Male,Front
0,1450,3,-16,140,3,1260,35,73,150,82,156,266,125,4.1496,2008,Passenger Car,Deployed,1,Male,Front
0,2560,,,,5,,35,29,180,93,173,365,115,6.3145,2010,Truck (<=10000 lbs.),Deployed,0,Male,Front
0,1620,-10,2,144,2,2090,30,25,157,82,158,274,235,4.3292,2008,Passenger Car,Not Deployed,1,Female,Right
0,1350,11,-4,263,2,1830,25,31,163,75,152,264,65,4.0128,2010,Passenger Car,Not Deployed,1,Female,Front
0,2040,,,,3,2360,45,57,178,102,170,310,125,5.27,2009,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1430,0,20,353,2,1480,45,16,180,54,154,278,315,4.2812,2010,Passenger Car,Not Deployed,1,Male,Rear
0,1430,-3,19,315,5,1320,45,35,178,87,154,278,305,4.2812,2010,Passenger Car,Not Deployed,1,Male,Rear
0,1280,9,11,130,2,1390,45,66,178,84,150,260,355,3.9,2010,Passenger Car,Not Deployed,1,Male,Left
0,2100,6,-17,293,3,2420,45,25,160,54,166,308,115,5.1128,2008,Truck (<=10000 lbs.),Deployed,1,Female,Front
0,1490,,,,2,1230,25,23,170,67,158,274,175,4.3292,2008,Passenger Car,Deployed,1,Female,Right
0,1490,-10,-56,1332,4,1310,55,48,178,118,156,273,145,4.2588,2010,Passenger Car,Deployed,1,Male,Front
0,1400,0,18,279,5,1510,35,26,175,109,151,264,315,3.9864,2010,Truck (<=6000 lbs.),Not Deployed,1,Female,Rear
0,1760,18,-15,877,3,1440,35,35,152,59,,279,85,,2010,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1430,-4,7,70,4,1250,45,54,183,113,155,273,285,4.2315,2008,Passenger Car,Not Deployed,1,Male,Right
0,1120,16,-10,202,2,1360,35,23,163,45,150,270,75,4.05,2010,Passenger Car,Not Deployed,1,Female,Left
0,1530,,,,2,,45,21,,,151,274,,4.1374,2011,Passenger Car,Not Deployed,1,Female,Front
0,1690,-9,-11,124,3,1560,35,36,173,73,162,270,175,4.374,2010,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1620,10,-28,996,5,1050,45,37,178,86,158,274,115,4.3292,2010,Passenger Car,Deployed,1,Male,Front
0,1050,-18,-31,403,6,1620,45,21,170,77,148,255,165,3.774,2010,Passenger Car,Deployed,1,Female,Right
0,1560,,,,2,,70,35,178,93,155,273,135,4.2315,2010,Passenger Car,Deployed,1,Male,Front
0,1120,0,-26,177,2,1430,55,21,168,51,148,250,135,3.7,2009,Passenger Car,Deployed,1,Female,Front
0,1190,-41,-24,1612,2,1520,45,21,183,84,147,261,195,3.8367,2010,Passenger Car,Deployed,1,Male,Right
0,1070,,,,5,2000,45,49,183,91,148,246,125,3.6408,2011,Passenger Car,Deployed,1,Male,Left
0,1600,-9,-2,112,2,1710,35,55,163,68,151,276,215,4.1676,2008,Passenger Car,Not Deployed,1,Female,Right
0,1540,-5,-29,1078,5,1230,35,28,170,82,156,262,,4.0872,2009,Truck (<=6000 lbs.),Deployed,1,Female,
0,1560,0,37,374,4,2390,65,44,180,82,156,266,315,4.1496,2011,Truck (<=6000 lbs.),Not Deployed,1,Male,Rear
0,1870,0,-20,282,4,1850,45,63,170,93,154,269,135,4.1426,2008,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1320,0,-19,145,3,1430,45,31,,,156,255,135,3.978,2010,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,2100,,,,4,1680,45,38,,,165,308,135,5.082,2010,Truck (<=10000 lbs.),Deployed,1,Female,Front
0,1470,0,-15,97,4,1440,45,42,170,73,151,258,135,3.8958,2010,Passenger Car,Deployed,1,Female,Front
0,1470,-10,-8,201,2,1840,35,35,168,59,157,280,185,4.396,2010,Passenger Car,Not Deployed,1,Female,Front
0,2110,-16,-10,214,2,1300,25,63,,,163,292,195,4.7596,2011,Truck (<=10000 lbs.),Not Deployed,1,Female,Right
0,2060,-6,-17,416,5,1490,45,49,163,86,170,278,155,4.726,2011,Truck (<=10000 lbs.),Not Deployed,1,Female,Front
0,1490,4,-25,206,5,2060,45,45,163,54,150,276,125,4.14,2009,Passenger Car,Deployed,1,Female,Front
